Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Thyroid cancer,2/37,0.005872575927678,0.0242911095190318,0,0,18.95523809523809,97.38181375007436,BAX;BAK1
KEGG_2021_Human,Various types of N-glycan biosynthesis,2/39,0.006507992619723,0.0257490142780346,0,0,17.928828828828827,90.26670880631306,RPN2;MAN1B1
KEGG_2021_Human,Ferroptosis,2/41,0.0071732814853236,0.0271986922985187,0,0,17.00769230769231,83.97364496343317,GPX4;SLC7A11
KEGG_2021_Human,Vibrio cholerae infection,2/50,0.0105265894654256,0.0383167856541494,0,0,13.8125,62.9000654557375,SEC61A1;PDIA4
KEGG_2021_Human,Legionellosis,2/57,0.0135258760560018,0.0471220190156351,0,0,12.05030303030303,51.854269718341705,VCP;HSPD1
KEGG_2021_Human,Endometrial cancer,2/58,0.0139812583892543,0.0471220190156351,0,0,11.834523809523809,50.53386084817939,BAX;BAK1
KEGG_2021_Human,Basal cell carcinoma,2/63,0.0163562212518354,0.0531577190684653,0,0,10.86174863387978,44.67596825764739,BAX;BAK1
KEGG_2021_Human,Melanoma,2/72,0.0210293985683685,0.0637891756573845,0,0,9.46095238095238,36.536626521514656,BAX;BAK1
KEGG_2021_Human,Non-small cell lung cancer,2/72,0.0210293985683685,0.0637891756573845,0,0,9.46095238095238,36.536626521514656,BAX;BAK1
KEGG_2021_Human,Glioma,2/75,0.0226966040981063,0.0641526436745443,0,0,9.070776255707765,34.337786028540854,BAX;BAK1
KEGG_2021_Human,Chronic myeloid leukemia,2/76,0.0232641455083512,0.0641526436745443,0,0,8.947747747747748,33.65106484609704,BAX;BAK1
KEGG_2021_Human,Pancreatic cancer,2/76,0.0232641455083512,0.0641526436745443,0,0,8.947747747747748,33.65106484609704,BAX;BAK1
KEGG_2021_Human,Viral carcinogenesis,3/203,0.025148608778371,0.0673095117303461,0,0,5.018135593220339,18.48155603668284,ATF6B;BAX;BAK1
KEGG_2021_Human,Colorectal cancer,2/86,0.0292539023029863,0.0760601459877645,0,0,7.878571428571429,27.82508399467758,BAX;BAK1
KEGG_2021_Human,Human T-cell leukemia virus 1 infection,3/219,0.0305362739994088,0.0771889148318389,0,0,4.642655367231638,16.197481707694255,ATF6B;BAX;CALR
KEGG_2021_Human,Small cell lung cancer,2/92,0.0331113973424759,0.0814361394098733,0,0,7.351111111111111,25.05168781160574,BAX;BAK1
KEGG_2021_Human,Longevity regulating pathway,2/102,0.0399535413389251,0.0956782174168996,0,0,6.612666666666667,21.29303772594698,ATF6B;BAX
KEGG_2021_Human,Salmonella infection,3/249,0.0421441612794257,0.0983363763186601,0,0,4.07027697395618,12.889179727217336,BAX;BAK1;HSP90B1
