Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Retrograde endocannabinoid signaling,38/148,7.658061301920662e-49,1.1487091952880994e-47,0,0,62.57164303586322,6932.369315859345,NDUFB9;NDUFB8;NDUFA13;NDUFB7;NDUFB10;NDUFB6;NDUFA11;NDUFB11;NDUFB5;NDUFA12;NDUFB4;NDUFB3;CACNA1B;NDUFB2;CACNA1A;ITPR2;NDUFB1;MAPK9;MAPK8;NDUFV2;NDUFV1;NDUFA9;NDUFA8;NDUFA7;NDUFA6;NDUFA5;NDUFA4;NDUFA3;NDUFA1;NDUFC2;NDUFC1;MAPK10;NDUFS8;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2
KEGG_2021_Human,Protein processing in endoplasmic reticulum,36/171,8.713607910648508e-43,1.19812108771417e-41,0,0,47.37057057057057,4587.663212835844,PRKN;PPP1R15A;RPN2;DERL3;DERL2;HSP90B1;SEC61A2;ERLEC1;MAPK9;MAPK8;OS9;SEC61G;SEC61B;UBXN4;UGGT2;MAP3K5;PDIA3;EDEM3;XBP1;HSPA5;EIF2AK3;TRAF2;PDIA6;DDOST;PDIA4;ERN1;MAPK10;DAD1;DNAJB11;CANX;ERP29;BAX;HYOU1;CALR;P4HB;ATF4
KEGG_2021_Human,Cardiac muscle contraction,18/87,1.679024400576124e-21,2.131069431500465e-20,0,0,40.00808897876643,1913.829906670485,COX8A;RYR2;COX7B;UQCRB;COX4I1;COX7A2;UQCR11;UQCR10;COX6A1;COX5B;COX6C;COX7C;COX5A;UQCRH;COX6B1;UQCRQ;UQCRFS1;CYC1
KEGG_2021_Human,Spinocerebellar ataxia,17/143,4.302740322302377e-16,5.071086808427802e-15,0,0,20.473687423687423,724.402247917264,RYR1;XBP1;CACNA1A;ITPR2;TRAF2;ERN1;MAPK10;MAPK9;MAPK8;OPA1;VDAC2;CYCS;VDAC1;SLC25A5;SLC25A4;MCU;MAP3K5
KEGG_2021_Human,Apoptosis,15/142,1.470839074015347e-13,1.6179229814168816e-12,0,0,17.650322118826058,521.5277143855544,ENDOG;EIF2AK3;ITPR2;TRAF2;BBC3;ERN1;MAPK10;MAPK9;CASP7;MAPK8;CASP3;CYCS;BAX;MAP3K5;ATF4
KEGG_2021_Human,Lipid and atherosclerosis,16/215,5.118662720536957e-12,5.2786209305537365e-11,0,0,12.062756530745329,313.60908709342766,XBP1;HSPA5;EIF2AK3;TRAF2;HSP90B1;HSPD1;ERN1;MAPK10;MAPK9;CASP7;MAPK8;CASP3;BAX;CYCS;MAP3K5;ATF4
KEGG_2021_Human,Mitophagy,10/68,6.822703140449528e-11,6.622035401024542e-10,0,0,24.91190536118802,583.1423716810134,PRKN;MAPK10;MAPK9;FIS1;MAPK8;FUNDC1;BNIP3;EIF2AK3;SQSTM1;ATF4
KEGG_2021_Human,Necroptosis,11/159,2.6437540114375263e-08,2.423441177151066e-07,0,0,10.768829491255962,187.89971529307,MAPK10;MAPK9;MAPK8;BAX;VDAC2;TRAF2;VDAC1;DNM1L;SLC25A5;SQSTM1;SLC25A4
KEGG_2021_Human,TNF signaling pathway,9/112,1.4134686843073724e-07,1.2274859626879811e-06,0,0,12.505276487969608,197.23383237343464,MAPK10;MAPK9;CASP7;MAPK8;CASP3;TRAF2;DNM1L;MAP3K5;ATF4
KEGG_2021_Human,Human T-cell leukemia virus 1 infection,11/219,6.785487812578205e-07,5.598027445377019e-06,0,0,7.639104920814479,108.50057122225392,MAPK10;MAPK9;MAPK8;CANX;BAX;VDAC2;VDAC1;CALR;SLC25A5;SLC25A4;ATF4
KEGG_2021_Human,NOD-like receptor signaling pathway,10/181,9.359423988346404e-07,7.353833133700745e-06,0,0,8.401417168224699,116.62605269839202,MAPK10;MAPK9;MAPK8;ITPR2;VDAC2;TRAF2;VDAC1;DNM1L;MCU;TXN2
KEGG_2021_Human,Thyroid hormone synthesis,7/75,1.3122399231911016e-06,9.841799423933265e-06,0,0,14.547794117647058,197.03205050667924,GPX1;HSPA5;CANX;ITPR2;PDIA4;ATF4;HSP90B1
KEGG_2021_Human,Calcium signaling pathway,11/240,1.6666605714469624e-06,1.1956478012554297e-05,0,0,6.931158489596712,92.21690528128454,RYR1;RYR2;CACNA1B;CACNA1A;ITPR2;VDAC2;VDAC1;SLC25A5;SLC25A4;MCU;RYR3
KEGG_2021_Human,Colorectal cancer,7/86,3.321175597030738e-06,2.2833082229586323e-05,0,0,12.515189873417722,157.88151994347592,MAPK10;MAPK9;MAPK8;CASP3;BAX;CYCS;BBC3
KEGG_2021_Human,Human immunodeficiency virus 1 infection,10/212,3.89218621614195e-06,2.5688429026536867e-05,0,0,7.100888921008889,88.45250367697122,MAPK10;PDIA3;MAPK9;MAPK8;CASP3;BAX;CYCS;ITPR2;TRAF2;CALR
KEGG_2021_Human,Measles,8/139,8.797393262957168e-06,5.582961109184356e-05,0,0,8.664726234279751,100.86655552382916,MAPK10;MAPK9;MAPK8;CASP3;EIF2AK3;CYCS;BAX;BBC3
KEGG_2021_Human,Shigellosis,10/246,1.4363999895134146e-05,8.777999935915312e-05,0,0,6.067363602622788,67.65587001601253,MAPK10;MAPK9;MAPK8;BNIP3;BAX;CYCS;ITPR2;TRAF2;VDAC1;SQSTM1
KEGG_2021_Human,Salmonella infection,10/249,1.5950856726151567e-05,9.399611999339316e-05,0,0,5.990288000488654,66.16870937428267,MAPK10;MAPK9;CASP7;MAPK8;CASP3;BAX;CYCS;TRAF2;HSP90B1;TXN2
KEGG_2021_Human,Epstein-Barr virus infection,9/202,1.8946098946691445e-05,0.00010779676986910648,0,0,6.643388150484343,72.23962150479086,MAPK10;PDIA3;MAPK9;MAPK8;CASP3;BAX;CYCS;TRAF2;CALR
KEGG_2021_Human,Type II diabetes mellitus,5/46,2.1543831639967056e-05,0.00011842374017588569,0,0,17.014771556166266,182.83088388234677,MAPK10;MAPK9;MAPK8;CACNA1B;CACNA1A
KEGG_2021_Human,Protein export,4/23,2.2249308760317915e-05,0.00011842374017588569,0,0,29.199852778800143,312.8238516000673,SEC61A2;HSPA5;SEC61G;SEC61B
KEGG_2021_Human,Dopaminergic synapse,7/132,5.500117166463643e-05,0.0002835997913957816,0,0,7.8912,77.39812117931034,MAPK10;MAPK9;MAPK8;CACNA1B;CACNA1A;ITPR2;ATF4
KEGG_2021_Human,Legionellosis,5/57,6.167355635092654e-05,0.0003083677817546327,0,0,13.408044420368364,129.97296090084612,CASP7;CASP3;BNIP3;CYCS;HSPD1
KEGG_2021_Human,IL-17 signaling pathway,6/94,6.808692188261542e-05,0.00032823136193549114,0,0,9.557543520309478,91.7020056341348,MAPK10;MAPK9;MAPK8;CASP3;TRAF2;HSP90B1
KEGG_2021_Human,Autophagy,7/137,6.962483434995266e-05,0.00032823136193549114,0,0,7.58576923076923,72.61393575335227,ERN1;MAPK10;MAPK9;MAPK8;BNIP3;EIF2AK3;SQSTM1
KEGG_2021_Human,Fluid shear stress and atherosclerosis,7/139,7.629886537837189e-05,0.00034970313298420447,0,0,7.470075757575757,70.82268634906809,MAPK10;MAPK9;MAPK8;SQSTM1;TXN2;MAP3K5;HSP90B1
KEGG_2021_Human,Kaposi sarcoma-associated herpesvirus infection,8/193,9.236542027880982e-05,0.000411899847189287,0,0,6.118763367684231,56.84183026445229,MAPK10;MAPK9;MAPK8;CASP3;BAX;CYCS;ITPR2;TRAF2
KEGG_2021_Human,Pathogenic Escherichia coli infection,8/197,0.0001065146955544765,0.0004624980201707533,0,0,5.988047657112405,54.77403477474507,MAPK10;MAPK9;CASP7;MAPK8;CASP3;BAX;CYCS;TRAF2
KEGG_2021_Human,Adipocytokine signaling pathway,5/69,0.00015424190776677717,0.0006472975519769849,0,0,10.88743397887324,95.55888128496892,MAPK10;MAPK9;MAPK8;ACSL4;TRAF2
KEGG_2021_Human,Cellular senescence,7/156,0.00015692061866108724,0.0006472975519769849,0,0,6.612080536912751,57.92030799189615,ITPR2;VDAC2;VDAC1;SLC25A5;SQSTM1;SLC25A4;MCU
KEGG_2021_Human,Hepatitis B,7/162,0.00019805190323657847,0.0007970381471715963,0,0,6.354193548387097,54.1820903519997,MAPK10;MAPK9;MAPK8;CASP3;BAX;CYCS;ATF4
KEGG_2021_Human,Pertussis,5/76,0.00024332957477578743,0.000936439967705952,0,0,9.81055346161476,81.63453517918981,MAPK10;MAPK9;CASP7;MAPK8;CASP3
KEGG_2021_Human,Sphingolipid signaling pathway,6/119,0.00024971732472158723,0.000936439967705952,0,0,7.433628318584071,61.66329224769894,MAPK10;MAPK9;MAPK8;BAX;TRAF2;MAP3K5
KEGG_2021_Human,Neurotrophin signaling pathway,6/119,0.00024971732472158723,0.000936439967705952,0,0,7.433628318584071,61.66329224769894,MAPK10;MAPK9;MAPK8;BAX;MAP3K5;ATF4
KEGG_2021_Human,Human cytomegalovirus infection,8/225,0.0002644131745909531,0.0009695149735001612,0,0,5.207970029506349,42.90324472358208,PDIA3;CASP3;BAX;CYCS;ITPR2;TRAF2;CALR;ATF4
KEGG_2021_Human,MAPK signaling pathway,9/294,0.00033259188734345314,0.0011929926393841,0,0,4.477803203661328,35.86090958562224,MAPK10;MAPK9;MAPK8;CASP3;CACNA1B;CACNA1A;TRAF2;MAP3K5;ATF4
KEGG_2021_Human,Tuberculosis,7/180,0.00037611552992341645,0.0013204055837736,0,0,5.687861271676301,44.85227961915161,MAPK10;MAPK9;MAPK8;CASP3;BAX;CYCS;HSPD1
KEGG_2021_Human,Vibrio cholerae infection,4/50,0.0004961294316551132,0.0017054449213144,0,0,12.04439039221648,91.6418365827904,SEC61A2;SEC61G;SEC61B;PDIA4
KEGG_2021_Human,GnRH signaling pathway,5/93,0.0006194871038181062,0.0020860280026528,0,0,7.908530729833546,58.41730077441847,MAPK10;MAPK9;MAPK8;ITPR2;ATF4
KEGG_2021_Human,AGE-RAGE signaling pathway in diabetic complications,5/100,0.0008613420107155743,0.0028424286353613,0,0,7.323202372127501,51.67997760297007,MAPK10;MAPK9;MAPK8;CASP3;BAX
KEGG_2021_Human,Toxoplasmosis,5/112,0.0014307297629966,0.0046288315861655,0,0,6.497959720942477,42.558846215382985,MAPK10;MAPK9;MAPK8;CASP3;CYCS
KEGG_2021_Human,cGMP-PKG signaling pathway,6/167,0.0014855613374657,0.0047138003977279,0,0,5.204704638562178,33.89284181049171,ITPR2;VDAC2;VDAC1;SLC25A5;SLC25A4;ATF4
KEGG_2021_Human,Influenza A,6/172,0.0017257041970348,0.0052903669670854,0,0,5.046654703922071,32.10742323691007,CASP3;BAX;CYCS;VDAC1;SLC25A5;SLC25A4
KEGG_2021_Human,Epithelial cell signaling in Helicobacter pylori infection,4/70,0.0017634556556951,0.0052903669670854,0,0,8.386098749735114,53.17189101686007,MAPK10;MAPK9;MAPK8;CASP3
KEGG_2021_Human,RIG-I-like receptor signaling pathway,4/70,0.0017634556556951,0.0052903669670854,0,0,8.386098749735114,53.17189101686007,MAPK10;MAPK9;MAPK8;TRAF2
KEGG_2021_Human,"Growth hormone synthesis, secretion and action",5/119,0.0018697359343325,0.0055090433779442,0,0,6.096800098838646,38.2998425800874,MAPK10;MAPK9;MAPK8;ITPR2;ATF4
KEGG_2021_Human,p53 signaling pathway,4/73,0.0020581440378066,0.0059577853725982,0,0,8.020269585486977,49.61299189404252,CASP3;BAX;CYCS;BBC3
KEGG_2021_Human,Pancreatic cancer,4/76,0.0023852216841575,0.0067855444463103,0,0,7.684926184926184,46.40514403639165,MAPK10;MAPK9;MAPK8;BAX
KEGG_2021_Human,Osteoclast differentiation,5/127,0.0024839509548003,0.0069466425007128,0,0,5.6947009928423,34.1562747586538,MAPK10;MAPK9;MAPK8;TRAF2;SQSTM1
KEGG_2021_Human,Antigen processing and presentation,4/78,0.0026221194213473,0.0072108284087051,0,0,7.476469476469476,44.43843254072761,PDIA3;HSPA5;CANX;CALR
KEGG_2021_Human,Various types of N-glycan biosynthesis,3/39,0.0029290239097902,0.0079227695920556,0,0,11.468171296296296,66.89482998502562,RPN2;DAD1;DDOST
KEGG_2021_Human,Ferroptosis,3/41,0.0033801421782035,0.0089955396677997,0,0,10.863486842105264,61.81147487813436,GPX4;VDAC2;ACSL4
KEGG_2021_Human,Apelin signaling pathway,5/137,0.0034432712422562,0.0090180913487663,0,0,5.260616730687153,29.83471093239739,RYR1;RYR2;ITPR2;NRF1;RYR3
KEGG_2021_Human,Small cell lung cancer,4/92,0.0047464364491536,0.0122369064704741,0,0,6.282581055308328,33.614077686264686,CASP3;BAX;CYCS;TRAF2
KEGG_2021_Human,Phagosome,5/152,0.0053443355049077,0.0135663901278427,0,0,4.720226118616461,24.694892246736348,SEC61A2;SEC61G;CANX;CALR;SEC61B
KEGG_2021_Human,N-Glycan biosynthesis,3/50,0.0059233084569428,0.0144355609855905,0,0,8.779255319148936,45.02757253551548,RPN2;DAD1;DDOST
KEGG_2021_Human,Inflammatory mediator regulation of TRP channels,4/98,0.005932510808136,0.0144355609855905,0,0,5.879779794673412,30.147440496611388,MAPK10;MAPK9;MAPK8;ITPR2
KEGG_2021_Human,Pathways in cancer,10/531,0.0059492008910312,0.0144355609855905,0,0,2.7084354904240864,13.87937326262513,MAPK10;MAPK9;CASP7;MAPK8;CASP3;BAX;CYCS;TRAF2;HSP90B1;BBC3
KEGG_2021_Human,Hepatitis C,5/157,0.0061163733543616,0.0146261101952126,0,0,4.563797257227576,23.26069772680334,CASP3;EIF2AK3;BAX;CYCS;TRAF2
KEGG_2021_Human,Chagas disease,4/102,0.0068240278421504,0.0160852084850688,0,0,5.638647067218495,28.12165490369581,MAPK10;MAPK9;MAPK8;CALR
KEGG_2021_Human,C-type lectin receptor signaling pathway,4/104,0.0073012752251863,0.0169677522838838,0,0,5.525314685314686,27.18292523311726,MAPK10;MAPK9;MAPK8;ITPR2
KEGG_2021_Human,Serotonergic synapse,4/113,0.0097207373871127,0.0218639816675029,0,0,5.06678642458459,23.476923486849028,CASP3;CACNA1B;CACNA1A;ITPR2
KEGG_2021_Human,Cholinergic synapse,4/113,0.0097207373871127,0.0218639816675029,0,0,5.06678642458459,23.476923486849028,CACNA1B;CACNA1A;ITPR2;ATF4
KEGG_2021_Human,Long-term depression,3/60,0.0098056645054255,0.0218639816675029,0,0,7.235380116959064,33.4621501463929,RYR1;CACNA1A;ITPR2
KEGG_2021_Human,Fc epsilon RI signaling pathway,3/68,0.0137639696368881,0.030280733201154,0,0,6.342307692307692,27.181234400391325,MAPK10;MAPK9;MAPK8
KEGG_2021_Human,Prolactin signaling pathway,3/70,0.0148755485202273,0.0322955987610199,0,0,6.152363184079602,25.889368550215572,MAPK10;MAPK9;MAPK8
KEGG_2021_Human,Relaxin signaling pathway,4/129,0.0151988828565853,0.0325690346926828,0,0,4.414657342657343,18.482110194334883,MAPK10;MAPK9;MAPK8;ATF4
KEGG_2021_Human,FoxO signaling pathway,4/131,0.0159958277114299,0.0338373278511019,0,0,4.344694675403336,17.967169226225593,MAPK10;MAPK9;MAPK8;BNIP3
KEGG_2021_Human,Yersinia infection,4/137,0.0185425334714168,0.0387280762377694,0,0,4.147431515852569,16.538663215214257,MAPK10;MAPK9;MAPK8;TRAF2
KEGG_2021_Human,Peroxisome,3/82,0.0225882100533993,0.0465881832351361,0,0,5.214662447257384,19.765276849450697,PRDX5;ACSL4;SOD1
KEGG_2021_Human,ErbB signaling pathway,3/85,0.0247974690290233,0.0505133628368993,0,0,5.023119918699187,18.570543087359617,MAPK10;MAPK9;MAPK8
KEGG_2021_Human,Oxytocin signaling pathway,4/154,0.0270695255617502,0.0544691672888877,0,0,3.674219114219114,13.261530641809877,RYR1;RYR2;ITPR2;RYR3
KEGG_2021_Human,Th1 and Th2 cell differentiation,3/92,0.030389368680943,0.0604126003898265,0,0,4.626404494382022,16.16309564284687,MAPK10;MAPK9;MAPK8
KEGG_2021_Human,Circadian entrainment,3/97,0.0347558054772033,0.0677140585458706,0,0,4.379210992907802,14.711559319671853,RYR1;RYR2;RYR3
KEGG_2021_Human,Nicotine addiction,2/40,0.0348829998569636,0.0677140585458706,0,0,7.192377495462795,24.135861622790177,CACNA1B;CACNA1A
KEGG_2021_Human,Choline metabolism in cancer,3/98,0.0356660162023633,0.0684289845743017,0,0,4.332894736842105,14.443951453186106,MAPK10;MAPK9;MAPK8
KEGG_2021_Human,Tight junction,4/169,0.0362595896893623,0.0687681873418941,0,0,3.3376562831108285,11.07117741160623,MAPK10;MAPK9;MAPK8;MAP3K5
