Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Retrograde endocannabinoid signaling,32/148,5.927244265494415e-42,4.795679451172754e-41,0,0,64.1525354969574,6089.936973137685,NDUFB9;NDUFB8;NDUFA13;NDUFB7;NDUFB10;NDUFB6;NDUFA11;NDUFB11;NDUFB5;NDUFA12;NDUFB4;NDUFB3;NDUFB2;NDUFB1;NDUFV2;NDUFV1;NDUFA9;NDUFA8;NDUFA7;NDUFA6;NDUFA5;NDUFA4;NDUFA3;NDUFA1;NDUFC2;NDUFC1;NDUFS8;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2
KEGG_2021_Human,Protein processing in endoplasmic reticulum,24/171,1.2386919505468967e-26,9.186965299889486e-26,0,0,34.64735571648014,2066.8241319515123,PPP1R15A;PDIA3;XBP1;HSPA5;RPN2;DERL3;DERL2;PDIA6;DDOST;HSP90B1;PDIA4;ERLEC1;OS9;DAD1;SEC61G;DNAJB11;CANX;ERP29;BAX;HYOU1;CALR;SEC61B;P4HB;UBXN4
KEGG_2021_Human,Cardiac muscle contraction,17/87,1.1585225784509248e-21,7.931423806317869e-21,0,0,48.117285714285714,2319.596796154596,COX8A;COX7B;UQCRB;COX4I1;COX7A2;UQCR11;UQCR10;COX6A1;COX5B;COX6C;COX7C;COX5A;UQCRH;COX6B1;UQCRQ;UQCRFS1;CYC1
KEGG_2021_Human,Thyroid hormone synthesis,5/75,7.827559336137939e-05,0.0004976091292259119,0,0,12.635841836734691,119.47535576234682,GPX1;HSPA5;CANX;PDIA4;HSP90B1
KEGG_2021_Human,Spinocerebellar ataxia,6/143,0.0001961463993222977,0.0011638019693122,0,0,7.790885776287235,66.50805915846836,XBP1;CYCS;VDAC2;VDAC1;SLC25A5;SLC25A4
KEGG_2021_Human,Lipid and atherosclerosis,7/215,0.00027458112656796204,0.0015273575165342,0,0,6.019449300699301,49.36107218217112,XBP1;CASP7;HSPA5;BAX;CYCS;HSP90B1;HSPD1
KEGG_2021_Human,Human T-cell leukemia virus 1 infection,7/219,0.0003070367893731674,0.0015458601512383,0,0,5.90467409948542,47.760210251135504,CANX;BAX;VDAC2;VDAC1;CALR;SLC25A5;SLC25A4
KEGG_2021_Human,Protein export,3/23,0.00031724300163748034,0.0015458601512383,0,0,26.135526315789477,210.54368394391037,HSPA5;SEC61G;SEC61B
KEGG_2021_Human,Legionellosis,4/57,0.0003459123042093269,0.0015458601512383,0,0,13.244281182167306,105.54798472226062,CASP7;BNIP3;CYCS;HSPD1
KEGG_2021_Human,Necroptosis,6/159,0.00034738430364907627,0.0015458601512383,0,0,6.970499911676383,55.520581682060346,BAX;VDAC2;VDAC1;SLC25A5;SQSTM1;SLC25A4
KEGG_2021_Human,Mitophagy,4/68,0.000678792668290459,0.0028767879751357,0,0,10.96183628318584,79.96873133270765,FIS1;FUNDC1;BNIP3;SQSTM1
KEGG_2021_Human,Antigen processing and presentation,4/78,0.0011368126723516,0.0045989239926953,0,0,9.47572351112174,64.24092181383716,PDIA3;HSPA5;CANX;CALR
KEGG_2021_Human,Various types of N-glycan biosynthesis,3/39,0.0015293561326367,0.0059179432958551,0,0,14.508040935672517,94.0543013270488,RPN2;DAD1;DDOST
KEGG_2021_Human,Cellular senescence,5/156,0.0022499418405541,0.0083435343253884,0,0,5.833727530747399,35.56736701469441,VDAC2;VDAC1;SLC25A5;SQSTM1;SLC25A4
KEGG_2021_Human,N-Glycan biosynthesis,3/50,0.0031304799763545,0.0107158737652138,0,0,11.106382978723405,64.04572311094852,RPN2;DAD1;DDOST
KEGG_2021_Human,Vibrio cholerae infection,3/50,0.0031304799763545,0.0107158737652138,0,0,11.106382978723405,64.04572311094852,SEC61G;SEC61B;PDIA4
KEGG_2021_Human,Influenza A,5/172,0.003426528863664,0.0112948544024481,0,0,5.270530367835757,29.916624125774277,BAX;CYCS;VDAC1;SLC25A5;SLC25A4
KEGG_2021_Human,Apoptosis,4/142,0.0097290371403136,0.0309244394817112,0,0,5.0647685007054,23.46325089704068,CASP7;ENDOG;BAX;CYCS
KEGG_2021_Human,Phagosome,4/152,0.0122546214572949,0.0376090106792844,0,0,4.720162640516623,20.777458073723064,SEC61G;CANX;CALR;SEC61B
KEGG_2021_Human,Shigellosis,5/246,0.0148779142972667,0.0441378124152246,0,0,3.638485477178423,15.310300910055354,BNIP3;BAX;CYCS;VDAC1;SQSTM1
KEGG_2021_Human,Salmonella infection,5/249,0.0156007992026979,0.0447893912593585,0,0,3.593201112412178,14.949272969146056,CASP7;BAX;CYCS;HSP90B1;TXN2
KEGG_2021_Human,cGMP-PKG signaling pathway,4/167,0.0167723888784058,0.0466482065680661,0,0,4.282534339540692,17.507091442887464,VDAC2;VDAC1;SLC25A5;SLC25A4
KEGG_2021_Human,Ferroptosis,2/41,0.0239835756606578,0.064682976781774,0,0,8.849052396878484,33.01038144341087,GPX4;VDAC2
KEGG_2021_Human,Neutrophil extracellular trap formation,4/189,0.0250833657618127,0.0656593986118039,0,0,3.769050466395599,13.891025345467012,VDAC2;VDAC1;SLC25A5;SLC25A4
KEGG_2021_Human,Epstein-Barr virus infection,4/202,0.0309806803676696,0.0787794443635027,0,0,3.519263430767856,12.227298889313666,PDIA3;BAX;CYCS;CALR
KEGG_2021_Human,Cholesterol metabolism,2/50,0.0346350824710412,0.0856256205534076,0,0,7.186594202898551,24.16771260138028,VDAC2;VDAC1
KEGG_2021_Human,Human immunodeficiency virus 1 infection,4/212,0.0360287328039715,0.0866637086365802,0,0,3.3483662355343773,11.128089344395498,PDIA3;BAX;CYCS;CALR
