Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Pathways of neurodegeneration,70/475,7.142938723210845e-34,1.4220941639847042e-32,0,0,7.675279931093884,585.7909410227962,COX7B;NDUFA13;WNT2B;NDUFA11;NDUFA12;COX4I1;PARK7;COX6A1;COX7C;TUBA1B;COX8A;GPX1;NDUFC2;NDUFC1;SDHC;COX6B1;PSMA4;NDUFS6;NDUFS5;CSNK2B;NDUFS3;SLC25A5;UBA52;NDUFB9;NDUFB8;NDUFB7;UQCRB;NDUFB10;NDUFB5;NDUFB11;NDUFB4;NDUFB2;ATP5MC2;NDUFB1;ATP5MC3;UQCR11;COX7A2;UQCR10;COX5B;HSD17B10;COX5A;GABARAP;PSMA7;UQCRH;ATP5MC1;PSMB5;ATP5F1B;PSMB2;UBB;PSMB3;PSMB1;RPS27A;WNT4;NDUFA8;ATP5PF;NDUFA6;ATP5PD;HSPA5;NDUFA4;ATP5PB;NDUFA3;NDUFA1;TUBB4B;COX6C;ATP5F1E;SOD1;UQCRQ;ATP5PO;CALM1;CALM2
KEGG_2021_Human,Non-alcoholic fatty liver disease,38/155,5.1462721422402866e-27,9.391946659588524e-26,0,0,13.626262626262626,824.8184556483593,NDUFB9;NDUFA13;COX7B;NDUFB8;NDUFB7;NDUFA11;NDUFB10;UQCRB;NDUFA12;NDUFB11;NDUFB5;COX4I1;NDUFB4;NDUFB2;NDUFB1;COX7A2;UQCR11;UQCR10;COX6A1;COX5B;COX7C;COX5A;UQCRH;COX8A;NDUFA8;NDUFA6;NDUFA4;NDUFA3;NDUFA1;NDUFC2;SDHC;NDUFC1;COX6C;COX6B1;UQCRQ;NDUFS6;NDUFS5;NDUFS3
KEGG_2021_Human,Retrograde endocannabinoid signaling,24/148,3.1845707013119615e-13,5.364776796825536e-12,0,0,7.878557874762809,226.70777751705975,NDUFB9;NDUFA8;NDUFA13;NDUFB8;NDUFB7;NDUFA6;NDUFA11;NDUFB10;NDUFA12;NDUFB11;NDUFB5;NDUFA4;NDUFB4;NDUFA3;NDUFB2;NDUFA1;NDUFC2;NDUFB1;NDUFC1;GNG11;GNG5;NDUFS6;NDUFS5;NDUFS3
KEGG_2021_Human,Cardiac muscle contraction,16/87,4.2435362307170846e-10,6.638103103764582e-09,0,0,9.04621115120475,195.2213435470239,COX8A;COX7B;UQCRB;COX4I1;TPM1;COX7A2;UQCR11;UQCR10;COX6A1;COX5B;COX6C;COX7C;COX5A;UQCRH;COX6B1;UQCRQ
KEGG_2021_Human,Protein processing in endoplasmic reticulum,19/171,6.026086710671798e-08,8.798086597580825e-07,0,0,5.028066528066528,83.58950889256457,PDIA3;HSPA8;HSP90AA1;HSP90AB1;RPN2;HSPA5;SSR4;PDIA6;PDIA4;RBX1;HSP90B1;DAD1;SEC61G;LMAN2;CANX;ERP29;CALR;SEC61B;SKP1
KEGG_2021_Human,Protein export,7/23,1.01370149851791e-06,1.3875039260963892e-05,0,0,17.290567951318458,238.64272570759573,SPCS2;SPCS1;HSPA5;SEC61G;SEC61B;SRP14;SEC11A
KEGG_2021_Human,Salmonella infection,20/249,4.958734582956791e-06,6.388016903926691e-05,0,0,3.50636826783115,42.82804422533543,HSP90AA1;HSP90AB1;ANXA2;DYNLT1;BRK1;TXN;DYNLL1;TUBB4B;ACTB;MYL12B;ACTG1;HSP90B1;TUBA1B;ARPC2;ARPC3;RPS3;FLNA;PFN1;GAPDH;SKP1
KEGG_2021_Human,Spliceosome,14/150,2.4951949750963024e-05,0.00030358205530338345,0,0,4.10154926167998,43.47051016989457,HSPA8;SF3B5;SF3B6;LSM4;LSM3;SNRPD2;SNRPG;SNRPE;SNRPD3;SNRPF;SRSF5;HNRNPC;TXNL4A;HNRNPA1
KEGG_2021_Human,Fluid shear stress and atherosclerosis,13/139,4.729166573465182e-05,0.0005450986734678289,0,0,4.104527231837293,40.87771106105343,NQO1;HSP90AA1;HSP90AB1;MGST3;GSTP1;TXN;ACTB;ASS1;ACTG1;HSP90B1;SUMO2;CALM1;CALM2
KEGG_2021_Human,Proteasome,7/46,0.00013461706770644908,0.0014740568913856,0,0,7.085192697768763,63.15086343867221,PSMB5;PSMA4;PSMB2;PSMB3;POMP;PSMB1;PSMA7
KEGG_2021_Human,Vibrio cholerae infection,7/50,0.00023050107381932948,0.0024037969126872,0,0,6.424784187933393,53.80920613089618,SEC61G;GNAS;SEC61B;ACTB;ACTG1;PDIA4;ATP6V1F
KEGG_2021_Human,Glycolysis / Gluconeogenesis,8/67,0.0002579783584627167,0.0025680572956061,0,0,5.357861375223922,44.27005216587376,LDHB;TPI1;PKM;G6PC3;PGK1;ENO1;GAPDH;ADH5
KEGG_2021_Human,Shigellosis,15/246,0.0014021261617437,0.0133506795400814,0,0,2.5798634355335386,16.94909781267371,ACTB;GABARAP;MYL12B;ACTG1;RBX1;CAPNS1;UBB;ARPC2;ARPC3;PFN1;RPS27A;UBA52;H3-3A;SKP1;H3-3B
KEGG_2021_Human,Thyroid hormone synthesis,7/75,0.0026831856069593,0.0244840686635042,0,0,4.0575110368691085,24.02351062625289,GPX1;TTR;HSPA5;CANX;GNAS;PDIA4;HSP90B1
KEGG_2021_Human,Glutathione metabolism,6/57,0.0029228604732648,0.0256042577458004,0,0,4.63181709930936,27.027544529318195,GPX1;GPX4;GSTP1;MGST3;ODC1;PRDX6
KEGG_2021_Human,Antigen processing and presentation,7/78,0.003350695028406,0.0282231619700358,0,0,3.8854669599748592,22.14167338565905,PDIA3;HSPA8;HSP90AA1;HSP90AB1;HSPA5;CANX;CALR
KEGG_2021_Human,HIF-1 signaling pathway,8/109,0.0060613813169454,0.0491645373485576,0,0,3.123078161474684,15.945867333054816,LDHB;RPS6;PGK1;ELOB;ENO1;TIMP1;GAPDH;RBX1
KEGG_2021_Human,Necroptosis,10/159,0.0067800235298492,0.0529350121699785,0,0,2.650458841254623,13.23579432222668,H2AZ1;H2AZ2;HSP90AA1;H2AJ;HSP90AB1;FTH1;HMGB1;SLC25A5;PPIA;FTL
KEGG_2021_Human,Mitophagy,6/68,0.0070096591457962,0.0529350121699785,0,0,3.807888206869531,18.88890075540755,UBB;CSNK2B;TOMM7;RPS27A;UBA52;GABARAP
KEGG_2021_Human,Alcoholism,11/186,0.0072771265027202,0.053123023469858,0,0,2.4840782938942447,12.22916514969459,H2AZ1;H2AZ2;H2AJ;GNG5;GNAS;CALM1;H4C3;GNG11;CALM2;H3-3A;H3-3B
KEGG_2021_Human,Estrogen signaling pathway,9/137,0.007587007032612,0.0535985335529691,0,0,2.774121690427698,13.54137040715138,HSPA8;HSP90AA1;HSP90AB1;KRT18;GNAS;KRT10;CALM1;CALM2;HSP90B1
KEGG_2021_Human,Neutrophil extracellular trap formation,11/189,0.0081633085565372,0.0558676429338015,0,0,2.441832678477057,11.74058969753827,H2AZ1;H2AZ2;H2AJ;CLCN5;HMGB1;SLC25A5;H4C3;ACTB;H3-3A;ACTG1;H3-3B
KEGG_2021_Human,Pathogenic Escherichia coli infection,11/197,0.0109383371386036,0.072590782828915,0,0,2.335840094993073,10.547442716840644,TUBA1B;TMED10;ARPC2;ARPC3;NCL;RPS3;BRK1;TUBB4B;GAPDH;ACTB;ACTG1
KEGG_2021_Human,Phagosome,9/152,0.0143625708098047,0.0925118531572715,0,0,2.481207183854841,10.52808390764408,TUBA1B;SEC61G;CANX;CALR;SEC61B;TUBB4B;ACTB;ACTG1;ATP6V1F
