names,scores,logfoldchanges,pvals,pvals_adj,log2fc,significant,category
UGGT2,-9.320999,-0.3886262,1.1525005035585844e-20,1.4467433547239693e-19,-0.560669,True,ER_stress
MAP3K5,-9.413462,-0.7224781,4.800607841075648e-21,6.092312074366805e-20,-1.0423155,True,ER_stress
MAPK8,-9.461251,-0.31608143,3.042798326383261e-21,3.889582307012325e-20,-0.4560092,False,ER_stress
MAPK9,-10.218697,-0.6008479,1.6352428941910991e-24,2.3467469475983586e-23,-0.86684024,True,ER_stress
ATF6B,-10.460977,-0.546061,1.3050406797687873e-25,1.9491857161395546e-24,-0.7877995,True,ER_stress
CREBZF,-11.311973,-1.0085539,1.1448591103213268e-29,1.9398217575729536e-28,-1.4550357,True,ER_stress
MAN1B1,-11.66835,-0.55117995,1.8497451525587522e-31,3.320934297161195e-30,-0.79518455,True,ER_stress
MBTPS1,-12.734303,-0.39686203,3.812339155516132e-37,8.077531314765539e-36,-0.57255095,True,ER_stress
MAPK10,-13.4249735,-0.36716792,4.317376853192209e-41,1.0166174425295103e-39,-0.52971125,True,ER_stress
GANAB,-15.963558,-0.5801248,2.292795772488954e-57,7.854432620615197e-56,-0.8369431,True,ER_stress
UBXN4,-20.022614,-0.47671852,3.498735768853454e-89,2.12269505556949e-87,-0.68775946,True,ER_stress
NDUFA4,49.80454,0.9521742,0.0,0.0,1.3736969,True,Mitochondria
COX7A2,48.07427,0.9035359,0.0,0.0,1.3035268,True,Mitochondria
ATP5PF,43.69868,0.8545256,0.0,0.0,1.2328199,True,Mitochondria
UQCRB,41.985596,0.7985494,0.0,0.0,1.1520633,True,Mitochondria
COX7C,40.749443,0.69713944,0.0,0.0,1.0057597,True,Mitochondria
COX5A,37.43255,0.7813586,1.1550449214889387e-306,4.661083111615821e-304,1.1272621,True,Mitochondria
NDUFC2,36.90637,0.75904024,3.6527615028188074e-298,1.4218616589644962e-295,1.0950636,True,Mitochondria
ATP5MG,36.794014,0.66343975,2.3015236829791925e-296,8.803027888654154e-294,0.9571412,True,Mitochondria
SOD1,36.241516,0.71354973,1.3517622509246704e-287,4.913935071832442e-285,1.0294347,True,Mitochondria
PRDX5,34.605648,0.6561948,2.0776154741574803e-262,6.4812761876802076e-260,0.946689,True,Mitochondria
COX6A1,34.57003,0.6740726,7.128857458691162e-262,2.2082389026618974e-259,0.97248125,True,Mitochondria
ATP5F1E,34.48618,0.5775144,1.292514315359145e-260,3.8940092243416e-258,0.83317715,True,Mitochondria
COX8A,34.135616,0.68056244,2.1859476625971737e-255,6.367622111721807e-253,0.98184407,True,Mitochondria
ATP5IF1,33.935303,0.6350365,2.0097010261833103e-252,5.70314253791607e-250,0.91616404,True,Mitochondria
ATP5MC2,33.92817,0.63774264,2.56056917880597e-252,7.219820249933296e-250,0.92006814,True,Mitochondria
UQCRH,32.688625,0.6150348,2.266093095013196e-234,5.8633159339559076e-232,0.88730764,True,Mitochondria
COX7B,31.4449,0.72102934,4.928519342407204e-217,1.1232427554151466e-214,1.0402255,True,Mitochondria
GPX1,30.990213,0.68208694,7.303160725881398e-211,1.6142554155206993e-208,0.9840433,True,Mitochondria
VDAC2,30.185966,0.8559273,3.6199292016069503e-200,7.337613173358678e-198,1.234842,True,Mitochondria
NDUFA12,29.366444,0.7770192,1.473673033844253e-189,2.8430255292400573e-187,1.1210017,True,Mitochondria
ATP5PB,27.433111,0.804105,1.105033952490041e-165,1.761087805587933e-163,1.1600782,True,Mitochondria
COX6C,27.378578,0.52050155,4.935254625708283e-165,7.836899276765506e-163,0.750925,True,Mitochondria
SLC25A5,27.004787,0.8351959,1.2984740479332098e-160,1.9831485927913254e-158,1.204933,True,Mitochondria
NDUFB5,26.730696,0.9386826,2.0705488955873765e-157,3.0768636392333225e-155,1.3542327,True,Mitochondria
ATP5F1B,26.103373,0.48447326,3.338096982816568e-150,4.631846494831848e-148,0.6989471,True,Mitochondria
UQCR11,25.569777,0.49701267,3.309491730210696e-144,4.283814739967286e-142,0.71703774,True,Mitochondria
NDUFB4,25.358156,0.562901,7.305354460188082e-142,9.154795478228859e-140,0.8120945,True,Mitochondria
UQCR10,24.598177,0.49680468,1.3211913101678794e-133,1.4939311303096234e-131,0.7167376,True,Mitochondria
NDUFA13,24.44479,0.4500051,5.7173254966961e-132,6.318650233609916e-130,0.64922,True,Mitochondria
HSPE1,24.1334,0.55353034,1.1155063805105964e-128,1.1794871070466129e-126,0.7985754,True,Mitochondria
ATP5MC3,23.459507,0.5537495,1.05726503649226e-121,1.0220848328604077e-119,0.7988916,True,Mitochondria
PRDX3,23.003094,0.8505335,4.340463171406201e-117,3.9941341643822835e-115,1.2270604,True,Mitochondria
NDUFB8,22.972828,0.5287902,8.715253279612653e-117,7.969836398275304e-115,0.7628829,True,Mitochondria
ATP5MF,22.553465,0.48091516,1.2417131530007518e-112,1.0794070108278868e-110,0.6938139,True,Mitochondria
NDUFA6,22.129433,0.61331433,1.6463612635604204e-108,1.3311920319663354e-106,0.8848255,True,Mitochondria
COX6B1,20.076532,0.38871655,1.1837584242648e-89,7.241835611920931e-88,0.5607993,True,Mitochondria
CYCS,20.002066,0.74318105,5.283737109821784e-89,3.1968426480415543e-87,1.0721836,True,Mitochondria
SLC25A4,19.298973,0.7972509,5.478710464992867e-83,3.069892465136003e-81,1.15019,True,Mitochondria
TIMM17B,18.974453,0.5378338,2.7738350785229215e-80,1.4952194824008482e-78,0.7759301,True,Mitochondria
UQCRQ,18.884157,0.37395337,1.5397725422274947e-79,8.209507277868918e-78,0.5395007,True,Mitochondria
ATP5F1A,17.225018,0.34894097,1.723736488750412e-66,7.146114344408636e-65,0.5034152,True,Mitochondria
UQCRFS1,16.806599,0.5028766,2.1834876479636005e-63,8.484354035629588e-62,0.7254974,True,Mitochondria
GPX4,16.462387,0.35116816,6.83510566483337e-61,2.5201086150323604e-59,0.5066285,True,Mitochondria
NDUFA1,15.797874,0.35654896,3.2178240836553397e-56,1.0763438033738691e-54,0.5143913,True,Mitochondria
ATP5ME,15.780554,0.28230807,4.234588436832124e-56,1.412150166660332e-54,0.4072845,False,Mitochondria
NDUFA8,15.731243,0.5862929,9.237908620717428e-56,3.048301939916555e-54,0.8458418,True,Mitochondria
TOMM20,15.4514885,0.39380902,7.372114748132369e-54,2.337922417529563e-52,0.56814635,True,Mitochondria
NDUFS5,14.875479,0.2899756,4.755724433091258e-50,1.3862511260036585e-48,0.41834638,False,Mitochondria
FIS1,14.740758,0.36936906,3.528037071696693e-49,1.0018349815083973e-47,0.5328869,True,Mitochondria
NDUFB6,14.614708,0.39088085,2.2632325377358366e-48,6.304657783714282e-47,0.5639218,True,Mitochondria
NDUFV2,14.530822,0.4668403,7.728709535970601e-48,2.134055352474594e-46,0.67350817,True,Mitochondria
NDUFB1,14.393788,0.29906163,5.660824349226251e-47,1.527589078681386e-45,0.4314549,False,Mitochondria
NDUFA2,14.326558,0.37445804,1.493407612021055e-46,4.0005497699365487e-45,0.54022866,True,Mitochondria
NDUFB2,13.631904,0.30447236,2.5874044316938238e-42,6.256710903380128e-41,0.43926072,False,Mitochondria
CLPP,12.419489,0.4631911,2.0486593195891038e-35,4.12791245219635e-34,0.66824347,True,Mitochondria
TXN2,12.260002,0.41647485,1.4849640373623307e-34,2.9211819386144665e-33,0.6008463,True,Mitochondria
MT-ND4,12.22002,0.2733419,2.4302333299412603e-34,4.7467248335167085e-33,0.39434898,False,Mitochondria
SDHC,12.167627,0.40854284,4.623242268009144e-34,8.96244752757383e-33,0.5894027,True,Mitochondria
NDUFB3,11.932846,0.4176159,7.979762533556057e-33,1.4917035053166031e-31,0.6024924,True,Mitochondria
MT-ATP6,11.490486,0.25113535,1.4728077464329216e-30,2.56973111997614e-29,0.3623116,False,Mitochondria
VDAC1,11.452634,0.39878535,2.281072946401581e-30,3.954878778889237e-29,0.5753256,True,Mitochondria
NDUFS8,11.407216,0.26537296,3.848503796155241e-30,6.620269377304826e-29,0.38285223,False,Mitochondria
CYC1,11.266897,0.42066416,1.9118853982785718e-29,3.218377004541954e-28,0.6068901,True,Mitochondria
ATP5PD,11.258779,0.30815366,2.0964528818578887e-29,3.5223291238121123e-28,0.44457158,False,Mitochondria
HSPD1,11.068505,0.25394848,1.7834976436391424e-28,2.913068227000049e-27,0.36637023,False,Mitochondria
NDUFA7,10.936766,0.5844426,7.689406903872831e-28,1.2303610479219729e-26,0.8431723,True,Mitochondria
UQCRC2,10.278156,0.3283749,8.840270007136677e-25,1.2829037167070731e-23,0.4737449,False,Mitochondria
NDUFB9,9.687457,0.20961185,3.4091233053095756e-22,4.511242409968321e-21,0.30240604,False,Mitochondria
NDUFA11,9.647173,0.22036433,5.05294713817655e-22,6.6524673097825124e-21,0.3179185,False,Mitochondria
ATP5F1C,9.637594,0.34596622,5.547277209109812e-22,7.288008820785668e-21,0.49912375,False,Mitochondria
NDUFA5,9.495482,0.4993899,2.1919387204064676e-21,2.8101024936111596e-20,0.7204673,True,Mitochondria
NDUFC1,9.352986,0.28244177,8.520734058581774e-21,1.0745212393944321e-19,0.40747732,False,Mitochondria
MT-CO1,9.268188,0.19619972,1.8933441452756488e-20,2.360562232825813e-19,0.28305626,False,Mitochondria
NDUFS3,8.270394,0.2952314,1.3351690078162783e-16,1.4468771613157629e-15,0.425929,False,Mitochondria
NDUFA3,7.6355944,0.20580128,2.2478110987492268e-14,2.2183580657299413e-13,0.2969085,False,Mitochondria
ATP5F1D,7.3891516,0.16134927,1.4776851021721384e-13,1.4087890052066952e-12,0.23277779,False,Mitochondria
FUNDC1,7.0379696,0.49192315,1.9506131952393354e-12,1.770160346725756e-11,0.7096951,True,Mitochondria
MT-CYB,6.9935613,0.16099729,2.679948516596374e-12,2.414588599979683e-11,0.23226999,False,Mitochondria
NDUFB11,6.82468,0.1467573,8.812166772110838e-12,7.7090685687762e-11,0.21172598,False,Mitochondria
NDUFS6,6.4975824,0.14371222,8.162101640160829e-11,6.807322767237661e-10,0.20733283,False,Mitochondria
ATP5MC1,6.342822,0.25565395,2.2559426857124597e-10,1.8389528349471507e-09,0.3688308,False,Mitochondria
BNIP3L,6.191342,0.16869879,5.965411258885734e-10,4.757834626171313e-09,0.24338089,False,Mitochondria
ENDOG,5.8557553,0.51791954,4.7484619200154826e-09,3.6104727055108215e-08,0.74719983,True,Mitochondria
NDUFS4,5.692974,0.19831249,1.248452206589904e-08,9.20919315094139e-08,0.28610438,False,Mitochondria
TIMM23,5.0679336,0.36055875,4.0215745086522574e-07,2.7060268676392564e-06,0.52017623,True,Mitochondria
MFF,5.024104,0.25646493,5.057883228852919e-07,3.3739164650337355e-06,0.37000063,False,Mitochondria
TIMM17A,4.3597445,0.37345326,1.3021424848118145e-05,7.790538538755777e-05,0.53877896,True,Mitochondria
MT-CO3,3.8556254,0.073934525,0.0001154340927047701,0.0006394816123062994,0.10666501,False,Mitochondria
SDHB,3.350139,0.18687306,0.0008077107722805472,0.004133081203993969,0.26960084,False,Mitochondria
NDUFA9,3.2340684,0.2582488,0.0012204021912535711,0.006118843130568742,0.3725743,False,Mitochondria
MT-CO2,2.801196,0.06707845,0.005091358614487482,0.023688227207197633,0.0967737,False,Mitochondria
MT-ND5,2.4531868,0.11877773,0.0141596798301921,0.06168442874228283,0.17136008,False,Mitochondria
VDAC3,2.4296894,0.10961454,0.015111767413935506,0.06547539415576903,0.15814029,False,Mitochondria
NDUFB7,2.3003426,0.05681046,0.021428821198701455,0.09084118439148826,0.081960246,False,Mitochondria
TOMM22,1.9139818,0.20747502,0.055622485377106144,0.21811630933381393,0.29932317,False,Mitochondria
COX4I1,1.8126035,0.09357921,0.0698929993026742,0.26816482639248707,0.13500623,False,Mitochondria
MT-ND3,1.5429014,0.022394959,0.1228547152930548,0.44421598905715654,0.03230911,False,Mitochondria
BNIP3,1.5295202,0.16632144,0.12613553645101355,0.45473303059866255,0.23995115,False,Mitochondria
MCUR1,1.4039779,0.21294829,0.16032543423226686,0.561694508175268,0.30721945,False,Mitochondria
SDHD,1.316869,0.24150288,0.18788252734244482,0.6440808080184536,0.34841508,False,Mitochondria
CASP7,0.20568246,0.16628449,0.8370389669359313,0.9998735037283797,0.2398977,False,Mitochondria
COX6B2,-0.026718492,0.06621123,0.9786842642979986,0.9998735037283797,0.09552258,False,Mitochondria
DIABLO,-0.041700117,0.15472168,0.966737758998513,0.9998735037283797,0.22321618,False,Mitochondria
COX6A2,-0.042924788,-1.2014158,0.9657614876740204,0.9998735037283797,-1.7332765,False,Mitochondria
COX4I2,-0.110448115,-0.033595134,0.912053998775416,0.9998735037283797,-0.048467506,False,Mitochondria
COX7A1,-0.14995162,-1.1525918,0.880802784792983,0.9998735037283797,-1.6628386,False,Mitochondria
TXNRD2,-0.22799458,-0.5841265,0.8196504523685346,0.9998735037283797,-0.84271646,False,Mitochondria
MTIF3,-0.34742975,0.110709116,0.7282684913740669,0.9998735037283797,0.1597194,False,Mitochondria
TFB1M,-0.37973592,0.12424933,0.7041414657233159,0.9998735037283797,0.17925385,False,Mitochondria
MT-ND6,-0.40511453,-0.11791464,0.685393327590365,0.9998735037283797,-0.1701148,False,Mitochondria
MT-ATP8,-0.46586275,0.065105855,0.6413137514392833,0.9998735037283797,0.09392783,False,Mitochondria
MTIF2,-0.6186605,0.024284637,0.5361400111079238,0.9998735037283797,0.035035323,False,Mitochondria
NDUFS7,-0.67477334,0.008688444,0.499819797838986,0.9998735037283797,0.012534861,False,Mitochondria
MT-ND1,-0.7605178,-0.052575175,0.44694515106686694,0.9998735037283797,-0.075850055,False,Mitochondria
NDUFS2,-0.81094784,0.013443512,0.4173956321097281,0.9998735037283797,0.019394754,False,Mitochondria
HTRA2,-0.89229995,0.060216542,0.37223218592754137,0.9998735037283797,0.086874016,False,Mitochondria
TFAM,-1.074697,0.06549887,0.282510403598931,0.9060519586367173,0.09449494,False,Mitochondria
CAT,-1.1269102,-0.36539218,0.2597804516819413,0.8459211539592738,-0.52714944,False,Mitochondria
NDUFB10,-1.158926,-0.036960818,0.2464863670517644,0.8095235825534913,-0.053323206,False,Mitochondria
NDUFA10,-1.3602476,-0.012937441,0.1737515837341953,0.6015929756086519,-0.018664764,False,Mitochondria
OPTN,-1.4462847,0.022482632,0.14809737985783725,0.5231457878595269,0.032435574,False,Mitochondria
SIRT3,-1.6173172,-0.049805466,0.10580983736116402,0.38875964606349167,-0.07185414,False,Mitochondria
HSPA9,-1.7250917,-0.018725848,0.08451095365811237,0.318234638096544,-0.027015658,False,Mitochondria
PPARGC1B,-1.8323252,-0.2048491,0.0669029788867867,0.2577103449789123,-0.29553473,False,Mitochondria
MT-ND4L,-1.8323804,-0.04625256,0.06689476181325484,0.25770126056383147,-0.066728346,False,Mitochondria
ATF5,-1.8794435,-0.12235579,0.06018395885796583,0.2344360267735109,-0.17652206,False,Mitochondria
SDHA,-2.0403037,-0.0012081128,0.04132008355948342,0.16630114332943888,-0.0017428065,False,Mitochondria
NDUFV1,-2.175792,-0.053517893,0.0295708256657734,0.12217756319131211,-0.07720992,False,Mitochondria
SIRT4,-2.1846116,-0.34152856,0.02891733546473481,0.11962361682985284,-0.49272156,False,Mitochondria
MIEF2,-2.5000563,-0.24496771,0.012417358522892776,0.05460807158447927,-0.3534137,False,Mitochondria
TFB2M,-2.5397897,-0.26243225,0.011091913446177562,0.04918234927858531,-0.37860963,False,Mitochondria
PINK1,-2.774187,-0.056663066,0.00553398397718923,0.025633721484903692,-0.08174746,False,Mitochondria
MIEF1,-2.8329265,-0.021655288,0.004612397346836263,0.021578484332901493,-0.031242078,False,Mitochondria
COX5B,-3.0104368,-0.024544789,0.0026087220881477356,0.012575041070604526,-0.035410676,False,Mitochondria
TOMM70,-3.1388586,-0.07793105,0.0016960726932100257,0.008361741031555278,-0.11243083,False,Mitochondria
TWNK,-3.1460016,-0.45981142,0.001655190806910445,0.008171181013778096,-0.66336757,True,Mitochondria
POLG2,-3.4333425,-0.2054201,0.0005961887604434998,0.0030862608940647033,-0.29635862,False,Mitochondria
SOD2,-3.6231058,-0.06422567,0.00029108662718956105,0.001553662951530158,-0.092657916,False,Mitochondria
SIRT5,-3.6341906,-0.2090632,0.0002788547498182405,0.0014916338350364987,-0.30161452,False,Mitochondria
POLG,-3.6351476,-0.29343715,0.0002778215581607229,0.0014866495203476348,-0.42334035,False,Mitochondria
GABPA,-3.651054,-0.22128394,0.0002611664854231183,0.001400722646456948,-0.31924516,False,Mitochondria
TIMM50,-4.0029893,-0.1000134,6.254711463993717e-05,0.0003544900637227518,-0.14428887,False,Mitochondria
SQSTM1,-4.2734036,-0.10419915,1.925114367697242e-05,0.00011382992415315351,-0.15032765,False,Mitochondria
APAF1,-4.3855557,-0.3576549,1.1569006038589639e-05,6.948037952121844e-05,-0.515987,True,Mitochondria
MT-ND2,-4.560975,-0.1769049,5.091657646306244e-06,3.155278292905416e-05,-0.25521985,False,Mitochondria
UQCRC1,-5.0432835,-0.15741885,4.5761054847413687e-07,3.0646250890961307e-06,-0.22710736,False,Mitochondria
MFN1,-5.4657574,-0.35260022,4.609350815847751e-08,3.2902775882161507e-07,-0.5086945,True,Mitochondria
AIFM1,-5.841222,-0.19051082,5.1819425037091204e-09,3.9292005338415686e-08,-0.2748491,False,Mitochondria
MFN2,-6.1250973,-0.3011404,9.062824506891512e-10,7.15301271774861e-09,-0.43445393,False,Mitochondria
PPARGC1A,-6.828591,-0.3311521,8.57528270273441e-12,7.510800178464272e-11,-0.47775158,False,Mitochondria
TOMM40,-6.969842,-0.30410588,3.1729766694928926e-12,2.8512063694446244e-11,-0.4387321,False,Mitochondria
OPA1,-8.371721,-0.39439368,5.678247259753956e-17,6.253464796383013e-16,-0.56898975,True,Mitochondria
TIMM44,-8.445269,-0.42752337,3.033476730458392e-17,3.379698770667245e-16,-0.61678576,True,Mitochondria
LETM1,-8.91171,-0.63258433,5.025174228455304e-19,5.972367295672386e-18,-0.9126263,True,Mitochondria
NDUFS1,-9.257379,-0.25395367,2.0951329249817942e-20,2.608449386873739e-19,-0.3663778,False,Mitochondria
DNM1L,-9.354295,-0.32822514,8.415943983940833e-21,1.0616108748999757e-19,-0.47352883,False,Mitochondria
LONP1,-9.575467,-0.49541694,1.0139828293971737e-21,1.3179978940267164e-20,-0.7147355,True,Mitochondria
BCL2L13,-9.676362,-0.38028306,3.7999813364238103e-22,5.0224152362962056e-21,-0.54863256,True,Mitochondria
CALCOCO2,-10.477582,-0.4262965,1.0950727427291803e-25,1.6389203695707971e-24,-0.6150158,True,Mitochondria
MCU,-11.06898,-0.48070136,1.7740742452675267e-28,2.8987529625682554e-27,-0.69350535,True,Mitochondria
MICU1,-12.245927,-0.4029942,1.7664719507030382e-34,3.468751572483207e-33,-0.58139765,True,Mitochondria
MICU2,-12.264229,-0.4470171,1.409480301554895e-34,2.7751745991134115e-33,-0.6449093,True,Mitochondria
NRF1,-12.404329,-0.55832994,2.475764941653228e-35,4.974828539221511e-34,-0.8055,True,Mitochondria
PRKN,-17.359575,-0.5419667,1.669531244130567e-67,7.034099741793785e-66,-0.78189266,True,Mitochondria
ACAT1,4.9154887,0.3069904,8.856115762856606e-07,5.8037113817790625e-06,0.44289353,False,ER-Mito_interaction
SIGMAR1,1.1860168,0.17069788,0.23561568234886465,0.7801709879401657,0.24626495,False,ER-Mito_interaction
ATP2A3,-0.6761942,-0.57503563,0.4989173472966033,0.9998735037283797,-0.829601,False,ER-Mito_interaction
ITPR3,-0.95201796,-0.4655724,0.34108787374925265,0.9998735037283797,-0.67167896,False,ER-Mito_interaction
ATP2A1,-1.5042117,-0.55167603,0.1325268785580088,0.47512652051940457,-0.7959002,False,ER-Mito_interaction
RYR1,-2.4327796,-0.55676264,0.014983420869033894,0.0649769052889012,-0.8032388,False,ER-Mito_interaction
ITPR1,-2.647555,-0.16071853,0.008107616180042548,0.03671212737238538,-0.23186778,False,ER-Mito_interaction
RYR3,-2.775033,-0.23959675,0.005519612380277089,0.025575231239741706,-0.34566522,False,ER-Mito_interaction
ATP2A2,-3.4127092,-0.055055317,0.0006432055630543678,0.003319882644509437,-0.07942798,False,ER-Mito_interaction
RYR2,-3.8646262,-0.51564914,0.00011125948865470864,0.0006173659477691453,-0.7439245,True,ER-Mito_interaction
CACNA1B,-4.076976,-0.36418372,4.5625212803517644e-05,0.0002610054116758391,-0.52540606,True,ER-Mito_interaction
ITPR2,-4.921427,-0.6097131,8.59154491905486e-07,5.6336865654374944e-06,-0.87963,True,ER-Mito_interaction
PTDSS2,-5.855155,-0.35247773,4.765651767770536e-09,3.622290628255656e-08,-0.50851786,True,ER-Mito_interaction
PTDSS1,-6.4439893,-0.28428227,1.1637318791525383e-10,9.647174978590944e-10,-0.41013265,False,ER-Mito_interaction
RMDN3,-7.2118745,-0.33332565,5.518682564630809e-13,5.120117512926613e-12,-0.48088726,False,ER-Mito_interaction
