Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Retrograde endocannabinoid signaling	17/148	1.845477e-07	3.348223e-06	0	0	5.204005e+00	8.068996e+01	NDUFB9;NDUFB7;NDUFA11;NDUFB10;PRKCB;NDUFB11;NDUFA3;NDUFB2;NDUFA1;NDUFB1;NDUFC1;NDUFC2-KCTD14;GNG11;GNAI2;NDUFS6;NDUFS5;GNB3
KEGG_2021_Human	Spliceosome	17/150	2.243912e-07	3.799690e-06	0	0	5.125220e+00	7.846648e+01	HSPA8;SF3B2;HNRNPA3;SF3B3;DDX46;FUS;ALYREF;HNRNPU;CDC5L;U2SURP;PQBP1;HNRNPM;PRPF6;SNRPD3;SNRPF;SRSF5;SRSF6
KEGG_2021_Human	Proteoglycans in cancer	15/205	2.105807e-04	3.342968e-03	0	0	3.143245e+00	2.660958e+01	CD63;WNT2B;PRKCB;RPS6;MSN;HSPG2;ACTB;DCN;PPP1CA;CCND1;SMO;ERBB2;PDCD4;FLNA;WNT4
KEGG_2021_Human	Cardiac muscle contraction	9/87	3.233498e-04	4.831227e-03	0	0	4.564155e+00	3.668109e+01	TPM3;UQCRQ;COX4I1;TPM1;ATP1B2;ATP1A1;UQCR10;COX5B;COX6B1
KEGG_2021_Human	Thyroid hormone synthesis	8/75	5.607740e-04	7.913144e-03	0	0	4.716175e+00	3.530620e+01	HSPA5;PRKCB;GPX8;GNAS;ATP1B2;ATP1A1;PDIA4;HSP90B1
KEGG_2021_Human	Gastric acid secretion	8/76	6.132881e-04	8.198693e-03	0	0	4.646581e+00	3.436925e+01	CHRM3;PRKCB;GNAS;SLC4A2;ATP1B2;ATP1A1;ACTB;GNAI2
KEGG_2021_Human	Antigen processing and presentation	8/78	7.302235e-04	9.273839e-03	0	0	4.513357e+00	3.259618e+01	PDIA3;HSPA8;HSP90AB1;HSPA5;PSME2;CALR;TAPBP;HLA-DQB1
KEGG_2021_Human	Endocrine and other factor-regulated calcium reabsorption	6/53	2.010576e-03	2.431840e-02	0	0	5.027048e+00	3.121462e+01	PRKCB;AP2S1;GNAS;CLTA;ATP1B2;ATP1A1
KEGG_2021_Human	Hippo signaling pathway	11/163	2.709166e-03	3.127855e-02	0	0	2.863362e+00	1.692566e+01	BMP4;YWHAE;WNT2B;CCND1;YWHAB;ID1;CTNNA1;BMP7;ACTB;WNT4;PPP1CA
KEGG_2021_Human	HIF-1 signaling pathway	8/109	6.061381e-03	6.693873e-02	0	0	3.123078e+00	1.594587e+01	LDHA;PRKCB;RPS6;ERBB2;ELOB;ENO1;VHL;GAPDH
KEGG_2021_Human	Alcoholism	11/186	7.277127e-03	7.701626e-02	0	0	2.484078e+00	1.222917e+01	H2AZ2;H2AJ;SHC1;GNAS;GNB3;H4C3;MACROH2A1;GNG11;H3-3A;GNAI2;PPP1CA
KEGG_2021_Human	Pathways in cancer	23/531	7.913003e-03	8.039611e-02	0	0	1.802671e+00	8.723571e+00	NOTCH3;CEBPA;NQO1;HSP90AB1;WNT2B;PRKCB;TPM3;LAMB2;GSTP1;XIAP;GNG11;HSP90B1;GNAI2;BMP4;SMO;CCND1;ERBB2;CTNNA1;GNAS;GNB3;ELOB;VHL;WNT4
KEGG_2021_Human	Fluid shear stress and atherosclerosis	9/139	8.310627e-03	8.118844e-02	0	0	2.731161e+00	1.308286e+01	BMP4;NQO1;HSP90AB1;GSTP1;CYBA;SQSTM1;ACTB;ASS1;HSP90B1
KEGG_2021_Human	Salivary secretion	7/93	8.744555e-03	8.226359e-02	0	0	3.205293e+00	1.519092e+01	CST3;CHRM3;PRKCB;GNAS;SLC4A2;ATP1B2;ATP1A1
KEGG_2021_Human	Thyroid hormone signaling pathway	8/121	1.110345e-02	1.007242e-01	0	0	2.789697e+00	1.255503e+01	BMP4;NOTCH3;CCND1;PRKCB;ATP1B2;ATP1A1;ACTB;WNT4
KEGG_2021_Human	Focal adhesion	11/201	1.257175e-02	1.066800e-01	0	0	2.286191e+00	1.000507e+01	CCND1;PRKCB;SHC1;LAMB2;ERBB2;COL9A1;XIAP;FLNA;TLN1;ACTB;PPP1CA
KEGG_2021_Human	Bacterial invasion of epithelial cells	6/77	1.260000e-02	1.066800e-01	0	0	3.323659e+00	1.453788e+01	SHC1;CTNNA1;CLTA;SEPTIN9;WASF2;ACTB
KEGG_2021_Human	Glutathione metabolism	5/57	1.379385e-02	1.130206e-01	0	0	3.777778e+00	1.618223e+01	GPX4;GSTP1;ODC1;GPX8;PGD
KEGG_2021_Human	Oxytocin signaling pathway	9/154	1.552434e-02	1.232244e-01	0	0	2.446731e+00	1.019148e+01	MYL6;CCND1;PRKCB;GNAS;EEF2;ACTB;NFATC4;GNAI2;PPP1CA
KEGG_2021_Human	Axon guidance	10/182	1.646541e-02	1.267337e-01	0	0	2.293308e+00	9.417455e+00	SEMA5A;SMO;SEMA3C;PLXNB2;SLIT3;EFNA5;BMP7;WNT4;NFATC4;GNAI2
KEGG_2021_Human	RNA transport	10/186	1.886700e-02	1.376556e-01	0	0	2.240724e+00	8.896437e+00	NUP93;EIF5B;FUS;ALYREF;EIF3G;PABPC1;KPNB1;EIF3A;SRRM1;EIF4G1
KEGG_2021_Human	Protein export	3/23	1.896829e-02	1.376556e-01	0	0	5.879276e+00	2.331125e+01	HSPA5;SRP14;SEC62
KEGG_2021_Human	Neutrophil extracellular trap formation	10/189	2.083010e-02	1.469679e-01	0	0	2.202827e+00	8.527930e+00	H2AZ2;H2AJ;CLCN5;PRKCB;CYBA;HMGB1;H4C3;MACROH2A1;ACTB;H3-3A
KEGG_2021_Human	Leukocyte transendothelial migration	7/114	2.443388e-02	1.677353e-01	0	0	2.573430e+00	9.552017e+00	PRKCB;CLDN19;CTNNA1;MSN;CYBA;ACTB;GNAI2
KEGG_2021_Human	Hepatocellular carcinoma	9/168	2.566583e-02	1.695024e-01	0	0	2.229681e+00	8.166420e+00	SMARCE1;NQO1;WNT2B;CCND1;PRKCB;SHC1;GSTP1;ACTB;WNT4
KEGG_2021_Human	Glycolysis / Gluconeogenesis	5/67	2.602596e-02	1.695024e-01	0	0	3.166830e+00	1.155469e+01	LDHA;TPI1;PKM;ENO1;GAPDH
KEGG_2021_Human	Signaling pathways regulating pluripotency of stem cells	8/143	2.746833e-02	1.707092e-01	0	0	2.332430e+00	8.384436e+00	BMP4;ZFHX3;REST;WNT2B;ID1;ID3;PAX6;WNT4
KEGG_2021_Human	Proteasome	4/46	2.755543e-02	1.707092e-01	0	0	3.736175e+00	1.341868e+01	PSMC5;PSMC3;PSME2;PSMA7
KEGG_2021_Human	TGF-beta signaling pathway	6/94	3.050216e-02	1.844655e-01	0	0	2.679242e+00	9.350440e+00	BMP4;ID1;ID3;BMP7;DCN;FBN1
KEGG_2021_Human	Non-homologous end-joining	2/13	4.055020e-02	2.395291e-01	0	0	7.115371e+00	2.280629e+01	XRCC6;PRKDC
KEGG_2021_Human	RNA polymerase	3/31	4.160691e-02	2.401854e-01	0	0	4.197758e+00	1.334673e+01	POLR2G;POLR2I;POLR2L
KEGG_2021_Human	Pancreatic secretion	6/102	4.284563e-02	2.418398e-01	0	0	2.454960e+00	7.733495e+00	CHRM3;PRKCB;GNAS;SLC4A2;ATP1B2;ATP1A1
KEGG_2021_Human	Necroptosis	8/159	4.673986e-02	2.580853e-01	0	0	2.083562e+00	6.382280e+00	H2AZ2;H2AJ;HSP90AB1;PARP1;XIAP;HMGB1;SQSTM1;MACROH2A1
KEGG_2021_Human	Base excision repair	3/33	4.870563e-02	2.632176e-01	0	0	3.917505e+00	1.183855e+01	POLE4;PARP1;HMGB1
KEGG_2021_Human	Systemic lupus erythematosus	7/135	5.313609e-02	2.811785e-01	0	0	2.148897e+00	6.306796e+00	H2AZ2;H2AJ;SNRPD3;H4C3;MACROH2A1;H3-3A;HLA-DQB1
KEGG_2021_Human	Estrogen signaling pathway	7/137	5.664770e-02	2.899703e-01	0	0	2.115619e+00	6.073738e+00	HSPA8;HSP90AB1;KRT18;SHC1;GNAS;HSP90B1;GNAI2
KEGG_2021_Human	Human cytomegalovirus infection	10/225	5.708077e-02	2.899703e-01	0	0	1.830565e+00	5.241434e+00	PDIA3;CCND1;PRKCB;GNAS;GNB3;CALR;GNG11;NFATC4;GNAI2;TAPBP
KEGG_2021_Human	DNA replication	3/36	6.037989e-02	3.007155e-01	0	0	3.560819e+00	9.995574e+00	POLE4;RNASEH2C;RFC1
KEGG_2021_Human	Viral myocarditis	4/60	6.296617e-02	3.035577e-01	0	0	2.800115e+00	7.742760e+00	CCND1;ACTB;HLA-DQB1;EIF4G1
KEGG_2021_Human	Insulin secretion	5/86	6.435409e-02	3.035577e-01	0	0	2.421624e+00	6.643373e+00	CHRM3;PRKCB;GNAS;ATP1B2;ATP1A1
KEGG_2021_Human	Aldosterone-regulated sodium reabsorption	3/37	6.453588e-02	3.035577e-01	0	0	3.455912e+00	9.471044e+00	PRKCB;ATP1A1;ATP1B2
KEGG_2021_Human	Gap junction	5/88	6.959641e-02	3.214089e-01	0	0	2.363028e+00	6.297569e+00	GJA1;PRKCB;GNAS;TUBB4B;GNAI2
KEGG_2021_Human	Basal cell carcinoma	4/63	7.265625e-02	3.295480e-01	0	0	2.657326e+00	6.967552e+00	BMP4;WNT2B;SMO;WNT4
KEGG_2021_Human	Morphine addiction	5/91	7.788800e-02	3.470798e-01	0	0	2.280244e+00	5.820286e+00	PRKCB;GNAS;GNB3;GNG11;GNAI2
KEGG_2021_Human	Adrenergic signaling in cardiomyocytes	7/150	8.292141e-02	3.631386e-01	0	0	1.921999e+00	4.785512e+00	TPM3;TPM1;GNAS;ATP1B2;ATP1A1;GNAI2;PPP1CA
KEGG_2021_Human	Human immunodeficiency virus 1 infection	9/212	8.570226e-02	3.689555e-01	0	0	1.742428e+00	4.280929e+00	PDIA3;PRKCB;GNB3;ELOB;CALR;GNG11;NFATC4;GNAI2;TAPBP
KEGG_2021_Human	Circadian entrainment	5/97	9.598140e-02	3.996602e-01	0	0	2.130874e+00	4.993918e+00	PRKCB;GNAS;GNB3;GNG11;GNAI2
KEGG_2021_Human	Prostate cancer	5/97	9.598140e-02	3.996602e-01	0	0	2.130874e+00	4.993918e+00	HSP90AB1;CCND1;GSTP1;ERBB2;HSP90B1
KEGG_2021_Human	mRNA surveillance pathway	5/98	9.918803e-02	4.063510e-01	0	0	2.107853e+00	4.870695e+00	FUS;ALYREF;PABPC1;SRRM1;PPP1CA
KEGG_2021_Human	Adherens junction	4/71	1.019061e-01	4.108594e-01	0	0	2.339071e+00	5.341745e+00	ERBB2;CTNNA1;WASF2;ACTB
KEGG_2021_Human	Melanogenesis	5/101	1.091255e-01	4.190458e-01	0	0	2.041667e+00	4.522815e+00	WNT2B;PRKCB;GNAS;WNT4;GNAI2
KEGG_2021_Human	Proximal tubule bicarbonate reclamation	2/23	1.118744e-01	4.190458e-01	0	0	3.725186e+00	8.159570e+00	ATP1A1;ATP1B2
KEGG_2021_Human	Carbohydrate digestion and absorption	3/47	1.126690e-01	4.190458e-01	0	0	2.669106e+00	5.827460e+00	PRKCB;ATP1A1;ATP1B2
KEGG_2021_Human	Nucleotide excision repair	3/47	1.126690e-01	4.190458e-01	0	0	2.669106e+00	5.827460e+00	POLE4;RFC1;GTF2H5
KEGG_2021_Human	Other types of O-glycan biosynthesis	3/47	1.126690e-01	4.190458e-01	0	0	2.669106e+00	5.827460e+00	GALNT1;GXYLT2;XXYLT1
KEGG_2021_Human	Dopaminergic synapse	6/132	1.138353e-01	4.190458e-01	0	0	1.867553e+00	4.058199e+00	PRKCB;GNAS;GNB3;GNG11;GNAI2;PPP1CA
KEGG_2021_Human	Protein digestion and absorption	5/103	1.160095e-01	4.209488e-01	0	0	1.999794e+00	4.307722e+00	COL18A1;SLC7A8;COL9A1;ATP1B2;ATP1A1
KEGG_2021_Human	N-Glycan biosynthesis	3/50	1.291603e-01	4.501249e-01	0	0	2.498352e+00	5.113380e+00	DPM3;GANAB;RPN2
KEGG_2021_Human	Vibrio cholerae infection	3/50	1.291603e-01	4.501249e-01	0	0	2.498352e+00	5.113380e+00	GNAS;ACTB;PDIA4
KEGG_2021_Human	Apelin signaling pathway	6/137	1.293666e-01	4.501249e-01	0	0	1.795809e+00	3.672619e+00	NOTCH3;CCND1;RPS6;GNB3;GNG11;GNAI2
KEGG_2021_Human	Tight junction	7/169	1.319154e-01	4.527907e-01	0	0	1.694914e+00	3.433208e+00	MYL6;CCND1;ERBB2;RAB13;CLDN19;MSN;ACTB
KEGG_2021_Human	Epstein-Barr virus infection	8/202	1.349340e-01	4.569765e-01	0	0	1.618138e+00	3.241080e+00	PDIA3;PSMC5;PSMC3;CCND1;CALR;VIM;HLA-DQB1;TAPBP
KEGG_2021_Human	Ubiquitin mediated proteolysis	6/140	1.391497e-01	4.650530e-01	0	0	1.755333e+00	3.461875e+00	XIAP;UBA1;ELOB;VHL;MID1;ANAPC11
KEGG_2021_Human	Biosynthesis of unsaturated fatty acids	2/27	1.456305e-01	4.763733e-01	0	0	3.128514e+00	6.027654e+00	TECR;SCD5
KEGG_2021_Human	Chemical carcinogenesis	9/239	1.462879e-01	4.763733e-01	0	0	1.535730e+00	2.951948e+00	HSP90AB1;CCND1;PRKCB;GSTP1;GNAS;XIAP;KPNB1;GNAI2;HSP90B1
KEGG_2021_Human	Toxoplasmosis	5/112	1.493993e-01	4.803470e-01	0	0	1.830737e+00	3.480475e+00	HSPA8;LAMB2;XIAP;HLA-DQB1;GNAI2
KEGG_2021_Human	Cholinergic synapse	5/113	1.533382e-01	4.808384e-01	0	0	1.813692e+00	3.400871e+00	CHRM3;PRKCB;GNB3;GNG11;GNAI2
KEGG_2021_Human	Serotonergic synapse	5/113	1.533382e-01	4.808384e-01	0	0	1.813692e+00	3.400871e+00	PRKCB;GNAS;GNB3;GNG11;GNAI2
KEGG_2021_Human	Glutamatergic synapse	5/114	1.573201e-01	4.873086e-01	0	0	1.796960e+00	3.323429e+00	PRKCB;GNAS;GNB3;GNG11;GNAI2
KEGG_2021_Human	Breast cancer	6/147	1.632519e-01	4.971881e-01	0	0	1.667585e+00	3.022433e+00	NOTCH3;WNT2B;CCND1;SHC1;ERBB2;WNT4
KEGG_2021_Human	Hedgehog signaling pathway	3/56	1.644244e-01	4.971881e-01	0	0	2.214836e+00	3.998453e+00	CCND1;SMO;GAS1
KEGG_2021_Human	Gastric cancer	6/149	1.704479e-01	5.037433e-01	0	0	1.644093e+00	2.908935e+00	WNT2B;CCND1;SHC1;ERBB2;CTNNA1;WNT4
KEGG_2021_Human	Legionellosis	3/57	1.705588e-01	5.037433e-01	0	0	2.173709e+00	3.844585e+00	EEF1G;HSPA8;VCP
KEGG_2021_Human	Endometrial cancer	3/58	1.767578e-01	5.146027e-01	0	0	2.134077e+00	3.698303e+00	CCND1;ERBB2;CTNNA1
KEGG_2021_Human	PI3K-Akt signaling pathway	12/354	1.782875e-01	5.146027e-01	0	0	1.377481e+00	2.375269e+00	YWHAE;HSP90AB1;CCND1;YWHAB;LAMB2;RPS6;ERBB2;COL9A1;GNB3;EFNA5;GNG11;HSP90B1
KEGG_2021_Human	Phagosome	6/152	1.814838e-01	5.171130e-01	0	0	1.610060e+00	2.747711e+00	COLEC12;CYBA;CALR;TUBB4B;ACTB;HLA-DQB1
KEGG_2021_Human	GABAergic synapse	4/89	1.832574e-01	5.171130e-01	0	0	1.842030e+00	3.125674e+00	PRKCB;GNB3;GNG11;GNAI2
KEGG_2021_Human	Bile secretion	4/90	1.882895e-01	5.171130e-01	0	0	1.820518e+00	3.039854e+00	GNAS;SLC4A2;ATP1B2;ATP1A1
KEGG_2021_Human	Long-term depression	3/60	1.893367e-01	5.171130e-01	0	0	2.058985e+00	3.426623e+00	PRKCB;GNAS;GNAI2
KEGG_2021_Human	Mineral absorption	3/60	1.893367e-01	5.171130e-01	0	0	2.058985e+00	3.426623e+00	SLC31A1;ATP1B2;ATP1A1
KEGG_2021_Human	Cell cycle	5/124	1.993096e-01	5.328910e-01	0	0	1.645107e+00	2.653385e+00	YWHAE;CCND1;PRKDC;YWHAB;ANAPC11
KEGG_2021_Human	Platelet activation	5/124	1.993096e-01	5.328910e-01	0	0	1.645107e+00	2.653385e+00	GNAS;TLN1;ACTB;GNAI2;PPP1CA
KEGG_2021_Human	Dilated cardiomyopathy	4/96	2.193479e-01	5.802836e-01	0	0	1.701262e+00	2.580978e+00	TPM3;TPM1;GNAS;ACTB
KEGG_2021_Human	Relaxin signaling pathway	5/129	2.216044e-01	5.802836e-01	0	0	1.578364e+00	2.378376e+00	SHC1;GNAS;GNB3;GNG11;GNAI2
KEGG_2021_Human	Aldosterone synthesis and secretion	4/98	2.299930e-01	5.900830e-01	0	0	1.664894e+00	2.446905e+00	PRKCB;GNAS;ATP1B2;ATP1A1
KEGG_2021_Human	Choline metabolism in cancer	4/98	2.299930e-01	5.900830e-01	0	0	1.664894e+00	2.446905e+00	PRKCB;SLC44A2;GPCPD1;WASF2
KEGG_2021_Human	Thyroid cancer	2/37	2.362702e-01	5.938021e-01	0	0	2.233505e+00	3.222455e+00	CCND1;TPM3
KEGG_2021_Human	Wnt signaling pathway	6/166	2.363734e-01	5.938021e-01	0	0	1.468117e+00	2.117528e+00	WNT2B;CCND1;PRKCB;SERPINF1;WNT4;NFATC4
KEGG_2021_Human	Vascular smooth muscle contraction	5/133	2.399577e-01	5.938021e-01	0	0	1.528725e+00	2.181937e+00	MYL6;PRKCB;CALD1;GNAS;PPP1CA
KEGG_2021_Human	Mitophagy	3/68	2.416026e-01	5.938021e-01	0	0	1.804829e+00	2.563689e+00	TAX1BP1;TOMM7;SQSTM1
KEGG_2021_Human	Ubiquinone and other terpenoid-quinone biosynthesis	1/11	2.431316e-01	5.938021e-01	0	0	3.905812e+00	5.523414e+00	NQO1
KEGG_2021_Human	Amphetamine addiction	3/69	2.483052e-01	5.973673e-01	0	0	1.777392e+00	2.476078e+00	PRKCB;GNAS;PPP1CA
KEGG_2021_Human	MicroRNAs in cancer	10/310	2.497595e-01	5.973673e-01	0	0	1.306122e+00	1.811927e+00	NOTCH3;MARCKS;CCND1;PRKCB;SHC1;TPM1;ERBB2;PDCD4;VIM;EFNA5
KEGG_2021_Human	Amoebiasis	4/102	2.516469e-01	5.973673e-01	0	0	1.596610e+00	2.202888e+00	PRKCB;LAMB2;GNAS;HSPB1
KEGG_2021_Human	Central carbon metabolism in cancer	3/70	2.550357e-01	5.998062e-01	0	0	1.750773e+00	2.392172e+00	LDHA;PKM;ERBB2
KEGG_2021_Human	Non-small cell lung cancer	3/72	2.685696e-01	6.135383e-01	0	0	1.699851e+00	2.234701e+00	CCND1;PRKCB;ERBB2
KEGG_2021_Human	Rap1 signaling pathway	7/210	2.731080e-01	6.135383e-01	0	0	1.349724e+00	1.751790e+00	PRKCB;ID1;GNAS;TLN1;EFNA5;ACTB;GNAI2
KEGG_2021_Human	Bladder cancer	2/41	2.735343e-01	6.135383e-01	0	0	2.004016e+00	2.597862e+00	CCND1;ERBB2
KEGG_2021_Human	Ferroptosis	2/41	2.735343e-01	6.135383e-01	0	0	2.004016e+00	2.597862e+00	GPX4;PCBP2
KEGG_2021_Human	Shigellosis	8/246	2.746087e-01	6.135383e-01	0	0	1.315980e+00	1.700783e+00	CAST;CAPNS1;TLN1;SEPTIN9;SQSTM1;WASF2;ACTB;H3-3A
KEGG_2021_Human	Inositol phosphate metabolism	3/73	2.753676e-01	6.135383e-01	0	0	1.675481e+00	2.160782e+00	ITPKB;ISYNA1;TPI1
KEGG_2021_Human	Salmonella infection	8/249	2.853968e-01	6.274287e-01	0	0	1.299396e+00	1.629280e+00	HSP90AB1;ANXA2;AHNAK;FLNA;TUBB4B;GAPDH;ACTB;HSP90B1
KEGG_2021_Human	Spinocerebellar ataxia	5/143	2.874306e-01	6.274287e-01	0	0	1.417216e+00	1.766947e+00	NOP56;PSMC5;PSMC3;PRKCB;PSMA7
KEGG_2021_Human	Glioma	3/75	2.890125e-01	6.274287e-01	0	0	1.628773e+00	2.021772e+00	CCND1;PRKCB;SHC1
KEGG_2021_Human	Arrhythmogenic right ventricular cardiomyopathy	3/77	3.027057e-01	6.461114e-01	0	0	1.584589e+00	1.893574e+00	GJA1;CTNNA1;ACTB
KEGG_2021_Human	Leishmaniasis	3/77	3.027057e-01	6.461114e-01	0	0	1.584589e+00	1.893574e+00	PRKCB;CYBA;HLA-DQB1
KEGG_2021_Human	Human T-cell leukemia virus 1 infection	7/219	3.084993e-01	6.529903e-01	0	0	1.291821e+00	1.519228e+00	CCND1;XIAP;CALR;TLN1;ANAPC11;NFATC4;HLA-DQB1
KEGG_2021_Human	Human papillomavirus infection	10/331	3.160264e-01	6.587927e-01	0	0	1.219340e+00	1.404594e+00	NOTCH3;WNT2B;PKM;CCND1;LAMB2;COL9A1;GNAS;CHD4;WNT4;HES4
KEGG_2021_Human	RNA degradation	3/79	3.164280e-01	6.587927e-01	0	0	1.542730e+00	1.775157e+00	DDX6;ENO1;PABPC1
