Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	GnRH signaling pathway	1/93	4.554876e-02	7.384510e-02	0	0	2.403140e+01	7.423232e+01	MAPK8
KEGG_2021_Human	Dilated cardiomyopathy	1/96	4.698647e-02	7.384510e-02	0	0	2.326901e+01	7.115419e+01	RYR2
KEGG_2021_Human	Circadian entrainment	1/97	4.746528e-02	7.384510e-02	0	0	2.302546e+01	7.017601e+01	RYR2
KEGG_2021_Human	Choline metabolism in cancer	1/98	4.794387e-02	7.384510e-02	0	0	2.278694e+01	6.922045e+01	MAPK8
KEGG_2021_Human	Inflammatory mediator regulation of TRP channels	1/98	4.794387e-02	7.384510e-02	0	0	2.278694e+01	6.922045e+01	MAPK8
KEGG_2021_Human	Progesterone-mediated oocyte maturation	1/100	4.890039e-02	7.384510e-02	0	0	2.232435e+01	6.737423e+01	MAPK8
KEGG_2021_Human	Amoebiasis	1/102	4.985605e-02	7.384510e-02	0	0	2.188009e+01	6.560997e+01	CASP3
KEGG_2021_Human	Chagas disease	1/102	4.985605e-02	7.384510e-02	0	0	2.188009e+01	6.560997e+01	MAPK8
KEGG_2021_Human	Pancreatic secretion	1/102	4.985605e-02	7.384510e-02	0	0	2.188009e+01	6.560997e+01	RYR2
KEGG_2021_Human	T cell receptor signaling pathway	1/104	5.081085e-02	7.384510e-02	0	0	2.145307e+01	6.392255e+01	MAPK8
KEGG_2021_Human	Toll-like receptor signaling pathway	1/104	5.081085e-02	7.384510e-02	0	0	2.145307e+01	6.392255e+01	MAPK8
KEGG_2021_Human	C-type lectin receptor signaling pathway	1/104	5.081085e-02	7.384510e-02	0	0	2.145307e+01	6.392255e+01	MAPK8
KEGG_2021_Human	Th17 cell differentiation	1/107	5.224142e-02	7.462657e-02	0	0	2.084277e+01	6.152534e+01	MAPK8
KEGG_2021_Human	Insulin resistance	1/108	5.271785e-02	7.462657e-02	0	0	2.064694e+01	6.075983e+01	MAPK8
KEGG_2021_Human	Cholinergic synapse	1/113	5.509675e-02	7.699418e-02	0	0	1.972024e+01	5.716235e+01	CACNA1B
KEGG_2021_Human	Sphingolipid signaling pathway	1/119	5.794434e-02	7.797448e-02	0	0	1.871186e+01	5.329649e+01	MAPK8
KEGG_2021_Human	Growth hormone synthesis, secretion and action	1/119	5.794434e-02	7.797448e-02	0	0	1.871186e+01	5.329649e+01	MAPK8
KEGG_2021_Human	Neurotrophin signaling pathway	1/119	5.794434e-02	7.797448e-02	0	0	1.871186e+01	5.329649e+01	MAPK8
KEGG_2021_Human	Osteoclast differentiation	1/127	6.172911e-02	8.157862e-02	0	0	1.751675e+01	4.878416e+01	MAPK8
KEGG_2021_Human	Relaxin signaling pathway	1/129	6.267316e-02	8.157862e-02	0	0	1.724132e+01	4.775539e+01	MAPK8
KEGG_2021_Human	FoxO signaling pathway	1/131	6.361636e-02	8.157862e-02	0	0	1.697436e+01	4.676240e+01	MAPK8
KEGG_2021_Human	Natural killer cell mediated cytotoxicity	1/131	6.361636e-02	8.157862e-02	0	0	1.697436e+01	4.676240e+01	CASP3
KEGG_2021_Human	Apelin signaling pathway	1/137	6.644082e-02	8.229602e-02	0	0	1.622059e+01	4.398121e+01	RYR2
KEGG_2021_Human	Yersinia infection	1/137	6.644082e-02	8.229602e-02	0	0	1.622059e+01	4.398121e+01	MAPK8
KEGG_2021_Human	Insulin signaling pathway	1/137	6.644082e-02	8.229602e-02	0	0	1.622059e+01	4.398121e+01	MAPK8
KEGG_2021_Human	Fluid shear stress and atherosclerosis	1/139	6.738061e-02	8.252231e-02	0	0	1.598390e+01	4.311493e+01	MAPK8
KEGG_2021_Human	Adrenergic signaling in cardiomyocytes	1/150	7.253421e-02	8.784699e-02	0	0	1.479567e+01	3.881937e+01	RYR2
KEGG_2021_Human	Oxytocin signaling pathway	1/154	7.440189e-02	8.911874e-02	0	0	1.440595e+01	3.743062e+01	RYR2
KEGG_2021_Human	Cellular senescence	1/156	7.533445e-02	8.925495e-02	0	0	1.421864e+01	3.676681e+01	VDAC2
KEGG_2021_Human	Hippo signaling pathway	1/163	7.859178e-02	9.211295e-02	0	0	1.359945e+01	3.459004e+01	BBC3
KEGG_2021_Human	Wnt signaling pathway	1/166	7.998462e-02	9.230404e-02	0	0	1.335017e+01	3.372147e+01	MAPK8
KEGG_2021_Human	cGMP-PKG signaling pathway	1/167	8.044847e-02	9.230404e-02	0	0	1.326908e+01	3.343991e+01	VDAC2
KEGG_2021_Human	Tight junction	1/169	8.137556e-02	9.239516e-02	0	0	1.310979e+01	3.288827e+01	MAPK8
KEGG_2021_Human	Influenza A	1/172	8.276460e-02	9.300352e-02	0	0	1.287784e+01	3.208843e+01	CASP3
KEGG_2021_Human	Neutrophil extracellular trap formation	1/189	9.060022e-02	1.007696e-01	0	0	1.170331e+01	2.810314e+01	VDAC2
KEGG_2021_Human	Transcriptional misregulation in cancer	1/192	9.197671e-02	1.012673e-01	0	0	1.151774e+01	2.748387e+01	DDIT3
KEGG_2021_Human	Focal adhesion	1/201	9.609492e-02	1.046398e-01	0	0	1.099444e+01	2.575359e+01	MAPK8
KEGG_2021_Human	Viral carcinogenesis	1/203	9.700779e-02	1.046398e-01	0	0	1.088449e+01	2.539312e+01	CASP3
KEGG_2021_Human	Proteoglycans in cancer	1/205	9.791983e-02	1.046398e-01	0	0	1.077669e+01	2.504078e+01	CASP3
KEGG_2021_Human	Human cytomegalovirus infection	1/225	1.069948e-01	1.132275e-01	0	0	9.804563e+00	2.191296e+01	CASP3
KEGG_2021_Human	Coronavirus disease	1/232	1.101515e-01	1.143478e-01	0	0	9.504089e+00	2.096505e+01	MAPK8
KEGG_2021_Human	Ras signaling pathway	1/232	1.101515e-01	1.143478e-01	0	0	9.504089e+00	2.096505e+01	MAPK8
KEGG_2021_Human	Chemical carcinogenesis	1/239	1.132982e-01	1.165048e-01	0	0	9.221289e+00	2.008149e+01	CACNA1B
KEGG_2021_Human	Shigellosis	1/246	1.164349e-01	1.186113e-01	0	0	8.954649e+00	1.925628e+01	MAPK8
KEGG_2021_Human	MicroRNAs in cancer	1/310	1.446537e-01	1.459930e-01	0	0	7.076951e+00	1.368267e+01	CASP3
KEGG_2021_Human	Human papillomavirus infection	1/331	1.537346e-01	1.537346e-01	0	0	6.619529e+00	1.239525e+01	CASP3
